name,joints,link_length,prev_axe,dof,mu,time,LCI,Z
roll_z_0_1pitch_y_0_1roll_y_0_7roll_y_0_7,roll_pitch__roll__roll_,0.1_0.1__0.7__0.7_,z_y__y__y_,4,0.381,4.6,4.366,0.046
roll_z_0_1pitch_y_0_1roll_y_0_7roll_y_0_4,roll_pitch__roll__roll_,0.1_0.1__0.7__0.4_,z_y__y__y_,4,0.466,4.74,2.176,0.053
roll_z_0_1pitch_y_0_1roll_y_0_4roll_y_0_7,roll_pitch__roll__roll_,0.1_0.1__0.4__0.7_,z_y__y__y_,4,0.413,4.92,3.857,0.05
roll_z_0_1roll_y_0_7roll_y_0_7pitch_y_0_7,roll_roll__roll__pitch_,0.1_0.7__0.7__0.7_,z_y__y__y_,4,0.386,4.72,4.336,0.047
roll_z_0_1roll_y_0_7roll_y_0_7pitch_y_0_4,roll_roll__roll__pitch_,0.1_0.7__0.7__0.4_,z_y__y__y_,4,0.39,4.95,3.846,0.045
roll_z_0_1roll_y_0_7roll_y_0_7pitch_y_0_1,roll_roll__roll__pitch_,0.1_0.7__0.7__0.1_,z_y__y__y_,4,0.405,5.46,3.853,0.049
roll_z_0_1roll_y_0_7roll_y_0_4pitch_y_0_7,roll_roll__roll__pitch_,0.1_0.7__0.4__0.7_,z_y__y__y_,4,0.42,4.71,4.407,0.045
roll_z_0_1roll_y_0_7roll_y_0_4pitch_y_0_1,roll_roll__roll__pitch_,0.1_0.7__0.4__0.1_,z_y__y__y_,4,0.384,4.55,4.344,0.045
roll_z_0_1roll_y_0_7roll_y_0_1pitch_y_0_4,roll_roll__roll__pitch_,0.1_0.7__0.1__0.4_,z_y__y__y_,4,0.406,5.56,3.931,0.049
roll_z_0_1roll_y_0_4roll_y_0_7pitch_y_0_1,roll_roll__roll__pitch_,0.1_0.4__0.7__0.1_,z_y__y__y_,4,0.419,4.71,4.417,0.045
roll_z_0_1pitch_y_0_7pitch_x_0_7roll_x_0_7,roll_pitch__pitch__roll_,0.1_0.7__0.7__0.7_,z_y__x__x_,4,0.417,4.71,4.442,0.045
roll_z_0_1pitch_y_0_7pitch_x_0_7roll_x_0_4,roll_pitch__pitch__roll_,0.1_0.7__0.7__0.4_,z_y__x__x_,4,0.421,4.66,4.394,0.044
roll_z_0_1pitch_y_0_7pitch_x_0_7roll_x_0_1,roll_pitch__pitch__roll_,0.1_0.7__0.7__0.1_,z_y__x__x_,4,0.421,4.75,4.396,0.046
roll_z_0_1pitch_y_0_7pitch_x_0_4roll_x_0_7,roll_pitch__pitch__roll_,0.1_0.7__0.4__0.7_,z_y__x__x_,4,0.417,4.86,4.42,0.045
roll_z_0_1pitch_y_0_7pitch_x_0_4roll_x_0_4,roll_pitch__pitch__roll_,0.1_0.7__0.4__0.4_,z_y__x__x_,4,0.358,5.16,3.929,0.046
roll_z_0_1pitch_y_0_7pitch_x_0_4roll_x_0_1,roll_pitch__pitch__roll_,0.1_0.7__0.4__0.1_,z_y__x__x_,4,0.411,5.4,3.82,0.051
roll_z_0_1pitch_y_0_7pitch_x_0_1roll_x_0_7,roll_pitch__pitch__roll_,0.1_0.7__0.1__0.7_,z_y__x__x_,4,0.47,5.07,2.145,0.051
roll_z_0_1pitch_y_0_7pitch_x_0_1roll_x_0_4,roll_pitch__pitch__roll_,0.1_0.7__0.1__0.4_,z_y__x__x_,4,0.413,5.71,3.875,0.045
roll_z_0_1pitch_y_0_4pitch_x_0_7roll_x_0_4,roll_pitch__pitch__roll_,0.1_0.4__0.7__0.4_,z_y__x__x_,4,0.426,4.75,4.344,0.047
roll_z_0_1pitch_y_0_4pitch_x_0_7roll_x_0_1,roll_pitch__pitch__roll_,0.1_0.4__0.7__0.1_,z_y__x__x_,4,0.471,4.86,2.114,0.049
roll_z_0_1pitch_y_0_4pitch_x_0_4roll_x_0_7,roll_pitch__pitch__roll_,0.1_0.4__0.4__0.7_,z_y__x__x_,4,0.416,4.7,4.443,0.044
roll_z_0_1pitch_y_0_4pitch_x_0_1roll_x_0_7,roll_pitch__pitch__roll_,0.1_0.4__0.1__0.7_,z_y__x__x_,4,0.402,4.95,3.858,0.049
roll_z_0_1pitch_y_0_1pitch_x_0_4roll_x_0_7,roll_pitch__pitch__roll_,0.1_0.1__0.4__0.7_,z_y__x__x_,4,0.475,4.7,2.188,0.05
roll_z_0_1pitch_y_0_7pitch_x_0_7pitch_z_0_7,roll_pitch__pitch__pitch_,0.1_0.7__0.7__0.7_,z_y__x__z_,4,0.39,4.59,4.444,0.045
roll_z_0_1pitch_y_0_7pitch_x_0_7pitch_z_0_4,roll_pitch__pitch__pitch_,0.1_0.7__0.7__0.4_,z_y__x__z_,4,0.42,4.7,4.349,0.046
roll_z_0_1pitch_y_0_7pitch_x_0_4pitch_z_0_4,roll_pitch__pitch__pitch_,0.1_0.7__0.4__0.4_,z_y__x__z_,4,0.413,5.16,4.455,0.044
roll_z_0_1pitch_y_0_7pitch_x_0_4pitch_z_0_1,roll_pitch__pitch__pitch_,0.1_0.7__0.4__0.1_,z_y__x__z_,4,0.413,5.37,3.878,0.05
roll_z_0_1pitch_y_0_7pitch_x_0_1pitch_z_0_7,roll_pitch__pitch__pitch_,0.1_0.7__0.1__0.7_,z_y__x__z_,4,0.464,5.08,2.194,0.05
roll_z_0_1pitch_y_0_7pitch_x_0_1pitch_z_0_4,roll_pitch__pitch__pitch_,0.1_0.7__0.1__0.4_,z_y__x__z_,4,0.342,5.17,4.059,0.042
roll_z_0_1pitch_y_0_4pitch_x_0_7pitch_z_0_7,roll_pitch__pitch__pitch_,0.1_0.4__0.7__0.7_,z_y__x__z_,4,0.47,4.71,2.123,0.047
roll_z_0_1pitch_y_0_4pitch_x_0_7pitch_z_0_1,roll_pitch__pitch__pitch_,0.1_0.4__0.7__0.1_,z_y__x__z_,4,0.461,4.72,2.133,0.048
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_z_0_7,roll_pitch__pitch__pitch_,0.1_0.4__0.4__0.7_,z_y__x__z_,4,0.422,4.86,4.372,0.046
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_z_0_4,roll_pitch__pitch__pitch_,0.1_0.4__0.4__0.4_,z_y__x__z_,4,0.425,4.71,4.325,0.045
roll_z_0_1pitch_y_0_1pitch_x_0_7pitch_z_0_7,roll_pitch__pitch__pitch_,0.1_0.1__0.7__0.7_,z_y__x__z_,4,0.421,4.65,4.372,0.045
roll_z_0_1pitch_y_0_1pitch_x_0_7pitch_z_0_4,roll_pitch__pitch__pitch_,0.1_0.1__0.7__0.4_,z_y__x__z_,4,0.463,4.76,2.183,0.047
roll_z_0_1pitch_y_0_1pitch_x_0_4pitch_z_0_7,roll_pitch__pitch__pitch_,0.1_0.1__0.4__0.7_,z_y__x__z_,4,0.462,4.65,2.15,0.045
roll_z_0_1pitch_y_0_7pitch_x_0_4pris_y_0_7,roll_pitch__pitch__pris_,0.1_0.7__0.4__0.7_,z_y__x__y_,4,0.466,5.01,2.133,0.05
roll_z_0_1pitch_y_0_4pitch_x_0_4pris_y_0_7,roll_pitch__pitch__pris_,0.1_0.4__0.4__0.7_,z_y__x__y_,4,0.461,4.76,2.217,0.046
roll_z_0_1pitch_y_0_1pitch_x_0_7pris_y_0_7,roll_pitch__pitch__pris_,0.1_0.1__0.7__0.7_,z_y__x__y_,4,0.475,4.75,2.197,0.051
roll_z_0_1pitch_y_0_1pitch_x_0_4pris_y_0_7,roll_pitch__pitch__pris_,0.1_0.1__0.4__0.7_,z_y__x__y_,4,0.464,4.69,2.128,0.053
roll_z_0_1pitch_y_0_7pitch_x_0_1pris_z_0_7,roll_pitch__pitch__pris_,0.1_0.7__0.1__0.7_,z_y__x__z_,4,0.47,4.91,2.12,0.052
roll_z_0_1pitch_y_0_1roll_x_0_4pris_z_0_7,roll_pitch__roll__pris_,0.1_0.1__0.4__0.7_,z_y__x__z_,4,0.473,4.75,2.163,0.046
roll_z_0_1pitch_y_0_7roll_x_0_7pitch_y_0_7,roll_pitch__roll__pitch_,0.1_0.7__0.7__0.7_,z_y__x__y_,4,0.462,5.06,2.159,0.053
roll_z_0_1pitch_y_0_7roll_x_0_7pitch_y_0_4,roll_pitch__roll__pitch_,0.1_0.7__0.7__0.4_,z_y__x__y_,4,0.367,5.15,3.877,0.045
roll_z_0_1pitch_y_0_7roll_x_0_7pitch_y_0_1,roll_pitch__roll__pitch_,0.1_0.7__0.7__0.1_,z_y__x__y_,4,0.427,4.71,4.304,0.044
roll_z_0_1pitch_y_0_7roll_x_0_4pitch_y_0_7,roll_pitch__roll__pitch_,0.1_0.7__0.4__0.7_,z_y__x__y_,4,0.427,5.01,4.332,0.047
roll_z_0_1pitch_y_0_7roll_x_0_4pitch_y_0_4,roll_pitch__roll__pitch_,0.1_0.7__0.4__0.4_,z_y__x__y_,4,0.416,5.45,3.902,0.05
roll_z_0_1pitch_y_0_7roll_x_0_4pitch_y_0_1,roll_pitch__roll__pitch_,0.1_0.7__0.4__0.1_,z_y__x__y_,4,0.397,4.66,4.44,0.045
roll_z_0_1pitch_y_0_4roll_x_0_7pitch_y_0_7,roll_pitch__roll__pitch_,0.1_0.4__0.7__0.7_,z_y__x__y_,4,0.398,4.54,3.633,0.047
roll_z_0_1pitch_y_0_4roll_x_0_7pitch_y_0_4,roll_pitch__roll__pitch_,0.1_0.4__0.7__0.4_,z_y__x__y_,4,0.416,4.65,4.378,0.045
roll_z_0_1pitch_y_0_4roll_x_0_7pitch_y_0_1,roll_pitch__roll__pitch_,0.1_0.4__0.7__0.1_,z_y__x__y_,4,0.412,5.74,3.954,0.048
roll_z_0_1pitch_y_0_4roll_x_0_4pitch_y_0_7,roll_pitch__roll__pitch_,0.1_0.4__0.4__0.7_,z_y__x__y_,4,0.387,4.5,3.713,0.049
roll_z_0_1pitch_y_0_4roll_x_0_4pitch_y_0_4,roll_pitch__roll__pitch_,0.1_0.4__0.4__0.4_,z_y__x__y_,4,0.421,4.75,4.378,0.046
roll_z_0_1pitch_y_0_4roll_x_0_1pitch_y_0_7,roll_pitch__roll__pitch_,0.1_0.4__0.1__0.7_,z_y__x__y_,4,0.471,4.69,2.367,0.046
roll_z_0_1pitch_y_0_1roll_x_0_7pitch_y_0_7,roll_pitch__roll__pitch_,0.1_0.1__0.7__0.7_,z_y__x__y_,4,0.384,4.96,3.93,0.047
roll_z_0_1pitch_y_0_1roll_x_0_7pitch_y_0_4,roll_pitch__roll__pitch_,0.1_0.1__0.7__0.4_,z_y__x__y_,4,0.375,4.56,3.811,0.046
roll_z_0_1pitch_y_0_1roll_x_0_4pitch_y_0_7,roll_pitch__roll__pitch_,0.1_0.1__0.4__0.7_,z_y__x__y_,4,0.464,4.7,2.164,0.05
roll_z_0_1pitch_y_0_7roll_x_0_7roll_y_0_7,roll_pitch__roll__roll_,0.1_0.7__0.7__0.7_,z_y__x__y_,4,0.381,4.81,3.773,0.052
roll_z_0_1pitch_y_0_7roll_x_0_7roll_y_0_4,roll_pitch__roll__roll_,0.1_0.7__0.7__0.4_,z_y__x__y_,4,0.39,4.66,4.388,0.045
roll_z_0_1pitch_y_0_7roll_x_0_7roll_y_0_1,roll_pitch__roll__roll_,0.1_0.7__0.7__0.1_,z_y__x__y_,4,0.361,5.16,3.935,0.049
roll_z_0_1pitch_y_0_7roll_x_0_4roll_y_0_7,roll_pitch__roll__roll_,0.1_0.7__0.4__0.7_,z_y__x__y_,4,0.409,4.77,3.528,0.051
roll_z_0_1pitch_y_0_7roll_x_0_4roll_y_0_4,roll_pitch__roll__roll_,0.1_0.7__0.4__0.4_,z_y__x__y_,4,0.397,4.76,3.675,0.044
roll_z_0_1pitch_y_0_7roll_x_0_1roll_y_0_4,roll_pitch__roll__roll_,0.1_0.7__0.1__0.4_,z_y__x__y_,4,0.474,5.02,2.168,0.051
roll_z_0_1pitch_y_0_4roll_x_0_7roll_y_0_7,roll_pitch__roll__roll_,0.1_0.4__0.7__0.7_,z_y__x__y_,4,0.381,4.61,4.305,0.048
roll_z_0_1pitch_y_0_4roll_x_0_7roll_y_0_4,roll_pitch__roll__roll_,0.1_0.4__0.7__0.4_,z_y__x__y_,4,0.394,4.46,4.37,0.046
roll_z_0_1pitch_y_0_4roll_x_0_7roll_y_0_1,roll_pitch__roll__roll_,0.1_0.4__0.7__0.1_,z_y__x__y_,4,0.352,5.11,3.988,0.043
roll_z_0_1pitch_y_0_4roll_x_0_4roll_y_0_7,roll_pitch__roll__roll_,0.1_0.4__0.4__0.7_,z_y__x__y_,4,0.405,4.51,4.418,0.044
roll_z_0_1pitch_y_0_4roll_x_0_4roll_y_0_4,roll_pitch__roll__roll_,0.1_0.4__0.4__0.4_,z_y__x__y_,4,0.378,4.9,3.929,0.045
roll_z_0_1pitch_y_0_1roll_x_0_7roll_y_0_7,roll_pitch__roll__roll_,0.1_0.1__0.7__0.7_,z_y__x__y_,4,0.411,4.9,3.88,0.051
roll_z_0_1pitch_y_0_1roll_x_0_7roll_y_0_4,roll_pitch__roll__roll_,0.1_0.1__0.7__0.4_,z_y__x__y_,4,0.371,4.51,4.262,0.048
roll_z_0_1pitch_y_0_1roll_x_0_4roll_y_0_7,roll_pitch__roll__roll_,0.1_0.1__0.4__0.7_,z_y__x__y_,4,0.47,4.76,2.116,0.052
roll_z_0_1pitch_y_0_7pitch_z_0_7pitch_x_0_7,roll_pitch__pitch__pitch_,0.1_0.7__0.7__0.7_,z_y__z__x_,4,0.384,5.22,4.317,0.048
roll_z_0_1pitch_y_0_7pitch_z_0_7pitch_x_0_4,roll_pitch__pitch__pitch_,0.1_0.7__0.7__0.4_,z_y__z__x_,4,0.406,5.06,3.892,0.05
roll_z_0_1pitch_y_0_7pitch_z_0_7pitch_x_0_1,roll_pitch__pitch__pitch_,0.1_0.7__0.7__0.1_,z_y__z__x_,4,0.409,5.51,3.956,0.05
roll_z_0_1pitch_y_0_7pitch_z_0_4pitch_x_0_7,roll_pitch__pitch__pitch_,0.1_0.7__0.4__0.7_,z_y__z__x_,4,0.419,5.0,4.359,0.046
roll_z_0_1pitch_y_0_7pitch_z_0_4pitch_x_0_4,roll_pitch__pitch__pitch_,0.1_0.7__0.4__0.4_,z_y__z__x_,4,0.36,4.97,4.38,0.046
roll_z_0_1pitch_y_0_7pitch_z_0_4pitch_x_0_1,roll_pitch__pitch__pitch_,0.1_0.7__0.4__0.1_,z_y__z__x_,4,0.41,5.0,3.872,0.049
roll_z_0_1pitch_y_0_7pitch_z_0_1pitch_x_0_7,roll_pitch__pitch__pitch_,0.1_0.7__0.1__0.7_,z_y__z__x_,4,0.403,5.06,3.788,0.049
roll_z_0_1pitch_y_0_7pitch_z_0_1pitch_x_0_4,roll_pitch__pitch__pitch_,0.1_0.7__0.1__0.4_,z_y__z__x_,4,0.413,5.0,3.967,0.05
roll_z_0_1pitch_y_0_4pitch_z_0_7pitch_x_0_7,roll_pitch__pitch__pitch_,0.1_0.4__0.7__0.7_,z_y__z__x_,4,0.478,4.69,2.153,0.049
roll_z_0_1pitch_y_0_4pitch_z_0_7pitch_x_0_4,roll_pitch__pitch__pitch_,0.1_0.4__0.7__0.4_,z_y__z__x_,4,0.426,4.7,4.354,0.047
roll_z_0_1pitch_y_0_4pitch_z_0_7pitch_x_0_1,roll_pitch__pitch__pitch_,0.1_0.4__0.7__0.1_,z_y__z__x_,4,0.418,4.7,4.419,0.045
roll_z_0_1pitch_y_0_4pitch_z_0_4pitch_x_0_7,roll_pitch__pitch__pitch_,0.1_0.4__0.4__0.7_,z_y__z__x_,4,0.345,4.5,4.031,0.044
roll_z_0_1pitch_y_0_4pitch_z_0_4pitch_x_0_4,roll_pitch__pitch__pitch_,0.1_0.4__0.4__0.4_,z_y__z__x_,4,0.371,4.69,4.449,0.044
roll_z_0_1pitch_y_0_4pitch_z_0_1pitch_x_0_7,roll_pitch__pitch__pitch_,0.1_0.4__0.1__0.7_,z_y__z__x_,4,0.367,4.65,3.886,0.052
roll_z_0_1pitch_y_0_1pitch_z_0_7pitch_x_0_7,roll_pitch__pitch__pitch_,0.1_0.1__0.7__0.7_,z_y__z__x_,4,0.409,4.9,3.909,0.047
roll_z_0_1pitch_y_0_1pitch_z_0_7pitch_x_0_4,roll_pitch__pitch__pitch_,0.1_0.1__0.7__0.4_,z_y__z__x_,4,0.421,4.7,4.393,0.046
roll_z_0_1pitch_y_0_7pitch_z_0_7roll_z_0_7,roll_pitch__pitch__roll_,0.1_0.7__0.7__0.7_,z_y__z__z_,4,0.409,5.01,3.915,0.05
roll_z_0_1pitch_y_0_7pitch_z_0_7roll_z_0_4,roll_pitch__pitch__roll_,0.1_0.7__0.7__0.4_,z_y__z__z_,4,0.419,5.06,4.39,0.045
roll_z_0_1pitch_y_0_1pitch_x_0_7pris_z_0_7,roll_pitch__pitch__pris_,0.1_0.1__0.7__0.7_,z_y__x__z_,4,0.473,4.76,2.149,0.051
roll_z_0_1pitch_y_0_1pitch_x_0_4pris_z_0_7,roll_pitch__pitch__pris_,0.1_0.1__0.4__0.7_,z_y__x__z_,4,0.472,4.91,2.157,0.047
roll_z_0_1pitch_y_0_7pitch_x_0_7pitch_y_0_7,roll_pitch__pitch__pitch_,0.1_0.7__0.7__0.7_,z_y__x__y_,4,0.42,4.7,4.414,0.045
roll_z_0_1pitch_y_0_7pitch_x_0_7pitch_y_0_4,roll_pitch__pitch__pitch_,0.1_0.7__0.7__0.4_,z_y__x__y_,4,0.422,4.77,4.393,0.046
roll_z_0_1pitch_y_0_7pitch_x_0_7pitch_y_0_1,roll_pitch__pitch__pitch_,0.1_0.7__0.7__0.1_,z_y__x__y_,4,0.417,4.71,4.43,0.045
roll_z_0_1pitch_y_0_7pitch_x_0_4pitch_y_0_4,roll_pitch__pitch__pitch_,0.1_0.7__0.4__0.4_,z_y__x__y_,4,0.376,5.16,3.951,0.046
roll_z_0_1pitch_y_0_7pitch_x_0_4pitch_y_0_1,roll_pitch__pitch__pitch_,0.1_0.7__0.4__0.1_,z_y__x__y_,4,0.412,5.6,3.893,0.051
roll_z_0_1pitch_y_0_7pitch_x_0_1pitch_y_0_7,roll_pitch__pitch__pitch_,0.1_0.7__0.1__0.7_,z_y__x__y_,4,0.414,5.41,3.951,0.048
roll_z_0_1pitch_y_0_7pitch_x_0_1pitch_y_0_4,roll_pitch__pitch__pitch_,0.1_0.7__0.1__0.4_,z_y__x__y_,4,0.414,5.72,3.886,0.046
roll_z_0_1pitch_y_0_4pitch_x_0_7pitch_y_0_7,roll_pitch__pitch__pitch_,0.1_0.4__0.7__0.7_,z_y__x__y_,4,0.465,4.9,2.14,0.052
roll_z_0_1pitch_y_0_4pitch_x_0_7pitch_y_0_4,roll_pitch__pitch__pitch_,0.1_0.4__0.7__0.4_,z_y__x__y_,4,0.466,4.75,2.146,0.052
roll_z_0_1pitch_y_0_4pitch_x_0_7pitch_y_0_1,roll_pitch__pitch__pitch_,0.1_0.4__0.7__0.1_,z_y__x__y_,4,0.397,4.7,4.315,0.046
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_y_0_7,roll_pitch__pitch__pitch_,0.1_0.4__0.4__0.7_,z_y__x__y_,4,0.412,4.85,3.918,0.049
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_y_0_4,roll_pitch__pitch__pitch_,0.1_0.4__0.4__0.4_,z_y__x__y_,4,0.413,4.9,3.866,0.051
roll_z_0_1pitch_y_0_4pitch_x_0_1pitch_y_0_7,roll_pitch__pitch__pitch_,0.1_0.4__0.1__0.7_,z_y__x__y_,4,0.406,4.96,3.84,0.05
roll_z_0_1pitch_y_0_1pitch_x_0_7pitch_y_0_4,roll_pitch__pitch__pitch_,0.1_0.1__0.7__0.4_,z_y__x__y_,4,0.467,4.7,2.123,0.052
roll_z_0_1pitch_y_0_1pitch_x_0_4pitch_y_0_7,roll_pitch__pitch__pitch_,0.1_0.1__0.4__0.7_,z_y__x__y_,4,0.414,4.7,4.446,0.044
roll_z_0_1pitch_y_0_7pitch_x_0_7roll_y_0_7,roll_pitch__pitch__roll_,0.1_0.7__0.7__0.7_,z_y__x__y_,4,0.424,4.9,4.29,0.047
roll_z_0_1pitch_y_0_7pitch_x_0_7roll_y_0_4,roll_pitch__pitch__roll_,0.1_0.7__0.7__0.4_,z_y__x__y_,4,0.463,4.86,2.176,0.046
roll_z_0_1pitch_y_0_7pitch_x_0_7roll_y_0_1,roll_pitch__pitch__roll_,0.1_0.7__0.7__0.1_,z_y__x__y_,4,0.412,4.7,4.459,0.044
roll_z_0_1pitch_y_0_7pitch_x_0_4roll_y_0_7,roll_pitch__pitch__roll_,0.1_0.7__0.4__0.7_,z_y__x__y_,4,0.421,4.7,4.374,0.046
roll_z_0_1pitch_y_0_7pitch_x_0_4roll_y_0_4,roll_pitch__pitch__roll_,0.1_0.7__0.4__0.4_,z_y__x__y_,4,0.393,4.66,4.376,0.046
roll_z_0_1pitch_y_0_7pitch_x_0_4roll_y_0_1,roll_pitch__pitch__roll_,0.1_0.7__0.4__0.1_,z_y__x__y_,4,0.42,4.75,4.377,0.046
roll_z_0_1pitch_y_0_7pitch_x_0_1roll_y_0_7,roll_pitch__pitch__roll_,0.1_0.7__0.1__0.7_,z_y__x__y_,4,0.409,5.25,3.924,0.05
roll_z_0_1pitch_y_0_7pitch_x_0_1roll_y_0_4,roll_pitch__pitch__roll_,0.1_0.7__0.1__0.4_,z_y__x__y_,4,0.365,4.96,3.902,0.051
roll_z_0_1pitch_y_0_4pitch_x_0_7roll_y_0_4,roll_pitch__pitch__roll_,0.1_0.4__0.7__0.4_,z_y__x__y_,4,0.42,4.76,4.346,0.046
roll_z_0_1pitch_y_0_4pitch_x_0_4roll_y_0_7,roll_pitch__pitch__roll_,0.1_0.4__0.4__0.7_,z_y__x__y_,4,0.471,4.81,2.229,0.052
roll_z_0_1pitch_y_0_4pitch_x_0_1roll_y_0_7,roll_pitch__pitch__roll_,0.1_0.4__0.1__0.7_,z_y__x__y_,4,0.414,5.3,3.834,0.051
roll_z_0_1pitch_y_0_1pitch_x_0_7roll_y_0_7,roll_pitch__pitch__roll_,0.1_0.1__0.7__0.7_,z_y__x__y_,4,0.418,4.65,4.406,0.045
roll_z_0_1pitch_y_0_1pitch_x_0_7roll_y_0_4,roll_pitch__pitch__roll_,0.1_0.1__0.7__0.4_,z_y__x__y_,4,0.424,4.71,4.32,0.047
roll_z_0_1pitch_y_0_1pitch_x_0_4roll_y_0_7,roll_pitch__pitch__roll_,0.1_0.1__0.4__0.7_,z_y__x__y_,4,0.419,4.71,4.404,0.045
roll_z_0_1pitch_y_0_7roll_x_0_1pris_y_0_7,roll_pitch__roll__pris_,0.1_0.7__0.1__0.7_,z_y__x__y_,4,0.478,5.0,2.149,0.049
roll_z_0_1pitch_y_0_1roll_x_0_7pris_y_0_7,roll_pitch__roll__pris_,0.1_0.1__0.7__0.7_,z_y__x__y_,4,0.471,4.71,2.126,0.049
roll_z_0_1pitch_y_0_1roll_x_0_4pris_y_0_7,roll_pitch__roll__pris_,0.1_0.1__0.4__0.7_,z_y__x__y_,4,0.463,4.76,2.168,0.052
roll_z_0_1roll_y_0_7pitch_y_0_7pitch_x_0_4,roll_roll__pitch__pitch_,0.1_0.7__0.7__0.4_,z_y__y__x_,4,0.381,4.61,4.352,0.046
roll_z_0_1roll_y_0_7pitch_y_0_4pitch_x_0_7,roll_roll__pitch__pitch_,0.1_0.7__0.4__0.7_,z_y__y__x_,4,0.41,5.12,3.883,0.05
roll_z_0_1roll_y_0_7pitch_y_0_4pitch_x_0_4,roll_roll__pitch__pitch_,0.1_0.7__0.4__0.4_,z_y__y__x_,4,0.409,5.0,3.913,0.049
roll_z_0_1roll_y_0_7pitch_y_0_1pitch_x_0_7,roll_roll__pitch__pitch_,0.1_0.7__0.1__0.7_,z_y__y__x_,4,0.424,4.71,4.349,0.047
roll_z_0_1roll_y_0_7pitch_y_0_1pitch_x_0_4,roll_roll__pitch__pitch_,0.1_0.7__0.1__0.4_,z_y__y__x_,4,0.421,4.71,4.383,0.046
roll_z_0_1roll_y_0_4pitch_y_0_4pitch_x_0_4,roll_roll__pitch__pitch_,0.1_0.4__0.4__0.4_,z_y__y__x_,4,0.425,4.75,4.362,0.047
roll_z_0_1roll_y_0_7pitch_y_0_4roll_z_0_1,roll_roll__pitch__roll_,0.1_0.7__0.4__0.1_,z_y__y__z_,4,0.385,5.01,3.86,0.047
roll_z_0_1roll_y_0_4pitch_y_0_4roll_z_0_4,roll_roll__pitch__roll_,0.1_0.4__0.4__0.4_,z_y__y__z_,4,0.408,5.45,3.873,0.048
roll_z_0_1roll_y_0_1pitch_y_0_7roll_z_0_4,roll_roll__pitch__roll_,0.1_0.1__0.7__0.4_,z_y__y__z_,4,0.414,5.51,3.917,0.051
roll_z_0_1roll_y_0_7pitch_y_0_4roll_x_0_4,roll_roll__pitch__roll_,0.1_0.7__0.4__0.4_,z_y__y__x_,4,0.412,5.8,3.881,0.047
roll_z_0_1roll_y_0_7pitch_y_0_4roll_x_0_1,roll_roll__pitch__roll_,0.1_0.7__0.4__0.1_,z_y__y__x_,4,0.419,4.65,4.399,0.045
roll_z_0_1roll_y_0_7pitch_y_0_1roll_x_0_7,roll_roll__pitch__roll_,0.1_0.7__0.1__0.7_,z_y__y__x_,4,0.387,4.69,4.396,0.045
roll_z_0_1roll_y_0_7pitch_y_0_1roll_x_0_4,roll_roll__pitch__roll_,0.1_0.7__0.1__0.4_,z_y__y__x_,4,0.412,4.7,4.449,0.044
roll_z_0_1roll_y_0_4pitch_y_0_4roll_x_0_7,roll_roll__pitch__roll_,0.1_0.4__0.4__0.7_,z_y__y__x_,4,0.423,4.75,4.378,0.046
roll_z_0_1roll_y_0_1pitch_y_0_4roll_x_0_7,roll_roll__pitch__roll_,0.1_0.1__0.4__0.7_,z_y__y__x_,4,0.411,5.01,3.854,0.051
roll_z_0_1roll_y_0_4pitch_y_0_4pitch_z_0_7,roll_roll__pitch__pitch_,0.1_0.4__0.4__0.7_,z_y__y__z_,4,0.409,5.7,3.926,0.05
roll_z_0_1roll_y_0_7pitch_y_0_7pitch_y_0_7,roll_roll__pitch__pitch_,0.1_0.7__0.7__0.7_,z_y__y__y_,4,0.411,5.76,3.922,0.051
roll_z_0_1roll_y_0_7pitch_y_0_4pitch_y_0_4,roll_roll__pitch__pitch_,0.1_0.7__0.4__0.4_,z_y__y__y_,4,0.416,4.65,4.428,0.045
roll_z_0_1roll_y_0_4pitch_y_0_7pitch_y_0_4,roll_roll__pitch__pitch_,0.1_0.4__0.7__0.4_,z_y__y__y_,4,0.379,5.01,3.848,0.046
roll_z_0_1roll_y_0_4pitch_y_0_7pitch_y_0_1,roll_roll__pitch__pitch_,0.1_0.4__0.7__0.1_,z_y__y__y_,4,0.373,5.06,3.934,0.05
roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_7,roll_roll__pitch__pitch_,0.1_0.4__0.4__0.7_,z_y__y__y_,4,0.413,5.0,3.934,0.047
roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_7,roll_roll__pitch__pitch_,0.1_0.4__0.1__0.7_,z_y__y__y_,4,0.381,5.06,3.888,0.05
roll_z_0_1roll_y_0_7pitch_y_0_7roll_y_0_7,roll_roll__pitch__roll_,0.1_0.7__0.7__0.7_,z_y__y__y_,4,0.407,5.06,3.892,0.05
roll_z_0_1roll_y_0_7pitch_y_0_4roll_y_0_7,roll_roll__pitch__roll_,0.1_0.7__0.4__0.7_,z_y__y__y_,4,0.416,4.62,4.41,0.045
roll_z_0_1roll_y_0_7pitch_y_0_4roll_y_0_4,roll_roll__pitch__roll_,0.1_0.7__0.4__0.4_,z_y__y__y_,4,0.413,5.66,3.898,0.047
